               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 180,              1.5323,             0.87646,              1.4766,             0.84681,             0.80536,             0.87409,             0.51476,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 181,              1.5329,             0.87941,              1.4719,             0.84197,             0.80433,             0.87237,             0.51267,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 182,              1.5384,             0.87288,              1.4695,             0.83803,              0.8152,             0.87393,             0.51271,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 183,              1.5421,             0.87083,              1.4695,              0.8415,             0.81709,             0.87404,              0.5143,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 184,              1.5324,             0.88214,              1.4742,             0.84717,              0.8123,             0.87251,             0.51228,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 185,              1.5408,             0.87745,              1.4786,             0.85217,             0.81475,             0.87583,             0.51383,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 186,              1.5296,             0.85716,              1.4617,             0.84951,             0.80443,             0.87554,             0.51534,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 187,              1.5304,             0.87257,              1.4798,             0.84636,             0.81235,             0.87333,             0.51433,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 188,              1.5263,             0.86811,              1.4612,             0.84624,             0.81747,             0.87242,             0.51344,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 189,              1.5321,             0.86413,              1.4757,               0.847,             0.82118,             0.87677,             0.51617,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 190,              1.5442,             0.90337,              1.4945,             0.84759,             0.82192,             0.87715,             0.51425,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 191,              1.5297,             0.87018,              1.4666,             0.84788,             0.82734,             0.87832,             0.51352,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 192,              1.5263,              0.8687,              1.4657,             0.84516,             0.81692,             0.87567,             0.51453,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 193,              1.5249,              0.8706,              1.4687,              0.8342,             0.82311,             0.87773,             0.51739,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 194,               1.523,             0.86559,              1.4586,             0.84278,             0.81924,             0.87756,             0.51624,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 195,              1.5324,             0.86785,              1.4589,             0.84281,             0.81922,             0.87774,             0.51484,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 196,              1.5348,             0.86405,               1.466,             0.85011,             0.81199,             0.87894,             0.51651,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 197,              1.5369,             0.86962,              1.4789,             0.84358,             0.81345,             0.87398,             0.51283,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 198,               1.505,             0.84518,              1.4501,              0.8419,             0.82299,             0.87697,             0.51273,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 199,              1.5282,             0.86647,              1.4586,             0.84604,             0.81411,             0.87448,             0.51375,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 200,              1.5139,             0.85157,              1.4607,             0.83994,             0.81628,             0.87127,             0.51424,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 201,              1.5102,             0.85613,               1.455,               0.844,             0.80614,             0.86981,             0.51228,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 202,              1.5221,             0.85635,              1.4601,             0.83956,             0.81949,             0.87263,             0.51453,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 203,               1.521,             0.86813,              1.4715,             0.84011,              0.8199,             0.87307,             0.51481,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 204,              1.4895,             0.84403,              1.4397,             0.84279,             0.81595,             0.87348,             0.51475,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 205,              1.5054,             0.84981,              1.4492,             0.84395,             0.81955,               0.874,             0.51601,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 206,              1.5259,              0.8636,               1.457,              0.8422,             0.81816,             0.87354,             0.51485,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 207,              1.5109,             0.85066,              1.4616,             0.85075,             0.81252,             0.87162,             0.51356,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 208,              1.5088,              0.8536,              1.4532,             0.84474,             0.81528,             0.86966,             0.51229,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 209,              1.4949,             0.84292,              1.4369,             0.84962,             0.81336,             0.87251,             0.51287,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 210,              1.5048,             0.85521,              1.4549,             0.85113,             0.81432,              0.8738,             0.51225,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 211,              1.4986,              0.8528,              1.4471,             0.84741,             0.81421,              0.8744,             0.51436,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 212,              1.4898,             0.83305,              1.4391,             0.84648,             0.81804,             0.87476,             0.51453,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 213,              1.4979,             0.84314,              1.4457,             0.84341,             0.82252,             0.87429,             0.51378,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 214,              1.5059,             0.85028,              1.4481,             0.84282,             0.81826,             0.87492,              0.5135,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 215,              1.4893,             0.84122,              1.4443,             0.84007,             0.82103,             0.87355,             0.51405,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 216,              1.4924,             0.83885,              1.4454,              0.8304,             0.83098,             0.87443,             0.51319,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 217,              1.4892,             0.84267,              1.4453,             0.85347,             0.81223,             0.87472,             0.51395,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 218,              1.4857,             0.83491,              1.4424,             0.84474,              0.8181,             0.87606,             0.51374,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 219,              1.4914,             0.82706,              1.4391,             0.83917,             0.82058,             0.87387,             0.51386,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 220,               1.505,             0.84907,              1.4538,             0.83941,             0.82218,             0.87447,             0.51447,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 221,              1.4918,             0.84225,              1.4513,             0.84013,             0.82386,              0.8754,             0.51638,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 222,              1.4706,             0.82973,               1.441,             0.84078,             0.81663,             0.87448,             0.51518,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 223,              1.5064,             0.84424,              1.4541,             0.84387,             0.81244,             0.87384,             0.51435,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 224,              1.4796,             0.83512,              1.4386,             0.84248,             0.81627,             0.87246,             0.51429,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 225,              1.4639,             0.82143,              1.4271,              0.8418,              0.8172,             0.87343,             0.51339,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 226,              1.4759,             0.83076,               1.433,             0.84374,             0.81723,             0.87482,             0.51357,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 227,              1.4808,             0.83047,              1.4381,             0.83882,             0.82187,             0.87735,             0.51568,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 228,              1.4794,             0.82883,              1.4443,             0.84442,             0.82323,             0.87854,             0.51552,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 229,              1.4905,             0.83708,              1.4453,             0.84476,             0.82437,             0.87882,             0.51576,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 230,              1.4805,             0.82451,              1.4452,              0.8367,             0.82828,              0.8773,             0.51539,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 231,              1.4683,             0.82279,              1.4312,             0.83779,             0.82598,             0.87612,             0.51478,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 232,              1.4526,             0.81876,              1.4178,             0.85541,             0.81408,             0.87705,             0.51569,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 233,              1.4536,             0.80547,              1.4367,             0.85125,             0.81907,             0.87559,             0.51597,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 234,              1.4613,             0.81667,              1.4301,             0.85078,             0.81454,             0.87558,             0.51489,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 235,              1.4706,             0.82301,              1.4385,             0.84354,             0.81894,             0.87402,             0.51553,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 236,              1.4868,             0.83666,                1.44,             0.84016,             0.81912,             0.87484,             0.51512,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 237,              1.4598,             0.81633,               1.421,             0.84494,             0.81738,             0.87531,             0.51528,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 238,              1.4625,             0.81588,               1.436,             0.84496,             0.81649,             0.87454,             0.51507,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 239,              1.4631,             0.81371,              1.4213,              0.8451,             0.81573,              0.8739,             0.51603,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 240,              1.4599,             0.81284,              1.4317,             0.84854,             0.81338,             0.87428,               0.517,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 241,              1.4495,             0.80796,              1.4192,             0.84873,             0.81238,             0.87494,             0.51622,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 242,              1.4509,             0.81053,              1.4248,             0.84924,             0.80686,             0.87523,             0.51664,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 243,              1.4578,             0.81981,              1.4235,             0.84553,             0.81324,             0.87593,             0.51659,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 244,              1.4558,             0.81647,               1.415,             0.83669,             0.81818,              0.8767,             0.51806,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 245,              1.4614,             0.81896,              1.4194,              0.8418,             0.81275,             0.87633,             0.51934,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 246,              1.4519,             0.80395,              1.4229,             0.83812,             0.82012,             0.87621,             0.51982,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 247,              1.4561,             0.81501,              1.4292,             0.84748,             0.81052,             0.87545,             0.51906,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 248,              1.4546,             0.80237,              1.4191,             0.84482,             0.81623,              0.8774,             0.51974,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 249,               1.439,             0.80442,              1.4193,             0.84575,             0.81801,             0.87807,             0.51938,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 250,              1.4544,             0.81211,              1.4265,             0.84052,             0.82107,             0.87534,             0.51818,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 251,              1.4543,             0.81262,              1.4205,             0.84696,             0.81106,             0.87424,             0.51696,                   0,                   0,                   0,                0.01,                0.01,                0.01
                 252,              1.4388,             0.79277,              1.4105,             0.83661,             0.82084,             0.87412,             0.51559,                   0,                   0,                   0,           0.0099996,           0.0099996,           0.0099996
                 253,              1.4251,             0.78868,              1.4186,             0.84605,             0.81136,              0.8741,             0.51462,                   0,                   0,                   0,           0.0099984,           0.0099984,           0.0099984
                 254,              1.4547,             0.80666,              1.4211,             0.84236,             0.81255,             0.87324,              0.5148,                   0,                   0,                   0,           0.0099965,           0.0099965,           0.0099965
                 255,              1.4526,             0.81094,              1.4155,              0.8371,             0.81548,             0.87353,             0.51566,                   0,                   0,                   0,           0.0099937,           0.0099937,           0.0099937
                 256,              1.4379,             0.79987,              1.4086,             0.83689,             0.81511,             0.87368,             0.51494,                   0,                   0,                   0,           0.0099902,           0.0099902,           0.0099902
                 257,              1.4501,             0.80823,              1.4114,             0.84158,              0.8196,             0.87575,             0.51646,                   0,                   0,                   0,           0.0099859,           0.0099859,           0.0099859
                 258,              1.4358,             0.79539,              1.4158,               0.841,             0.81371,             0.87313,             0.51533,                   0,                   0,                   0,           0.0099809,           0.0099809,           0.0099809
                 259,              1.4558,             0.80455,              1.4254,             0.83584,             0.81885,             0.87427,             0.51592,                   0,                   0,                   0,            0.009975,            0.009975,            0.009975
                 260,               1.436,             0.79863,              1.4071,             0.84323,             0.81337,             0.87423,             0.51697,                   0,                   0,                   0,           0.0099684,           0.0099684,           0.0099684
                 261,              1.4402,             0.80349,              1.4243,             0.83475,             0.82091,             0.87319,             0.51669,                   0,                   0,                   0,            0.009961,            0.009961,            0.009961
                 262,              1.4522,             0.80171,              1.4094,             0.83859,             0.81777,             0.87335,             0.51624,                   0,                   0,                   0,           0.0099528,           0.0099528,           0.0099528
                 263,              1.4312,             0.78924,              1.4111,             0.84845,             0.81575,              0.8738,              0.5155,                   0,                   0,                   0,           0.0099438,           0.0099438,           0.0099438
                 264,              1.4325,             0.79958,              1.4088,             0.84704,             0.81612,             0.87375,             0.51671,                   0,                   0,                   0,           0.0099341,           0.0099341,           0.0099341
                 265,              1.4525,              0.8016,              1.4223,             0.83866,             0.81969,             0.87251,             0.51689,                   0,                   0,                   0,           0.0099236,           0.0099236,           0.0099236
                 266,              1.4353,              0.7954,              1.4062,             0.83501,             0.82409,             0.87227,             0.51731,                   0,                   0,                   0,           0.0099123,           0.0099123,           0.0099123
                 267,              1.4149,             0.78006,              1.4073,             0.83516,             0.82581,             0.87285,             0.51658,                   0,                   0,                   0,           0.0099003,           0.0099003,           0.0099003
                 268,              1.4323,             0.78735,              1.4138,             0.83103,             0.82941,              0.8733,             0.51795,                   0,                   0,                   0,           0.0098875,           0.0098875,           0.0098875
                 269,              1.4346,             0.78618,              1.4156,             0.84265,             0.82094,             0.87426,             0.51856,                   0,                   0,                   0,           0.0098739,           0.0098739,           0.0098739
                 270,              1.4294,             0.78321,              1.4064,             0.84083,             0.82281,             0.87441,              0.5177,                   0,                   0,                   0,           0.0098596,           0.0098596,           0.0098596
                 271,              1.4206,             0.78656,              1.4037,             0.84098,             0.81986,             0.87447,              0.5168,                   0,                   0,                   0,           0.0098445,           0.0098445,           0.0098445
                 272,              1.4198,             0.78185,              1.4045,             0.84372,             0.82117,             0.87343,             0.51721,                   0,                   0,                   0,           0.0098286,           0.0098286,           0.0098286
                 273,              1.4181,             0.78474,              1.4056,             0.84363,             0.82276,             0.87355,             0.51866,                   0,                   0,                   0,            0.009812,            0.009812,            0.009812
                 274,              1.4117,             0.77925,              1.3974,             0.84249,             0.82016,             0.87285,              0.5196,                   0,                   0,                   0,           0.0097947,           0.0097947,           0.0097947
                 275,              1.4146,             0.78148,              1.4018,             0.84236,             0.82243,             0.87218,             0.51942,                   0,                   0,                   0,           0.0097766,           0.0097766,           0.0097766
                 276,              1.4207,             0.77957,              1.3941,             0.84252,             0.82295,             0.87298,             0.51872,                   0,                   0,                   0,           0.0097577,           0.0097577,           0.0097577
                 277,              1.4035,             0.76902,              1.3914,             0.84346,             0.82341,             0.87301,             0.51845,                   0,                   0,                   0,           0.0097381,           0.0097381,           0.0097381
                 278,              1.4184,             0.79644,              1.4037,             0.83755,             0.82725,             0.87353,             0.51787,                   0,                   0,                   0,           0.0097178,           0.0097178,           0.0097178
                 279,              1.4123,             0.78093,              1.3935,               0.838,             0.82757,              0.8744,             0.51697,                   0,                   0,                   0,           0.0096967,           0.0096967,           0.0096967
                 280,              1.4085,              0.7815,              1.4012,             0.83591,             0.82591,             0.87429,             0.51678,                   0,                   0,                   0,           0.0096749,           0.0096749,           0.0096749
                 281,              1.4281,              0.7935,              1.4131,             0.83566,             0.82414,             0.87407,             0.51675,                   0,                   0,                   0,           0.0096524,           0.0096524,           0.0096524
                 282,              1.4119,             0.77689,              1.3977,             0.83783,             0.82485,             0.87483,             0.51723,                   0,                   0,                   0,           0.0096291,           0.0096291,           0.0096291
                 283,              1.4136,              0.7735,              1.3997,             0.83865,             0.82248,             0.87528,             0.51778,                   0,                   0,                   0,           0.0096051,           0.0096051,           0.0096051
                 284,              1.3974,             0.76975,              1.3886,             0.83605,             0.82379,             0.87549,             0.51819,                   0,                   0,                   0,           0.0095804,           0.0095804,           0.0095804
                 285,              1.4039,             0.77206,              1.4039,             0.83235,              0.8264,             0.87527,             0.51895,                   0,                   0,                   0,            0.009555,            0.009555,            0.009555
                 286,              1.3959,             0.76972,              1.3982,             0.83329,             0.82625,             0.87549,             0.51848,                   0,                   0,                   0,           0.0095289,           0.0095289,           0.0095289
                 287,              1.3945,             0.76309,              1.3974,             0.82885,             0.82948,             0.87463,             0.51847,                   0,                   0,                   0,           0.0095021,           0.0095021,           0.0095021
                 288,              1.3919,             0.77155,              1.3937,             0.83042,              0.8289,             0.87414,             0.51759,                   0,                   0,                   0,           0.0094745,           0.0094745,           0.0094745
                 289,              1.3938,             0.76706,              1.3978,             0.83106,             0.82562,             0.87335,             0.51723,                   0,                   0,                   0,           0.0094463,           0.0094463,           0.0094463
                 290,              1.3827,             0.75159,              1.3802,             0.82998,             0.82841,             0.87343,             0.51693,                   0,                   0,                   0,           0.0094173,           0.0094173,           0.0094173
                 291,              1.3976,             0.76291,              1.3884,             0.83222,             0.82637,              0.8731,             0.51657,                   0,                   0,                   0,           0.0093877,           0.0093877,           0.0093877
                 292,              1.3907,             0.76056,               1.392,             0.82944,             0.82889,              0.8738,             0.51645,                   0,                   0,                   0,           0.0093574,           0.0093574,           0.0093574
                 293,              1.3806,             0.75466,              1.3839,             0.83147,             0.82736,             0.87322,              0.5162,                   0,                   0,                   0,           0.0093264,           0.0093264,           0.0093264
                 294,              1.3807,             0.76076,              1.3884,             0.83478,             0.82802,             0.87357,             0.51558,                   0,                   0,                   0,           0.0092948,           0.0092948,           0.0092948
                 295,              1.3914,             0.75335,              1.3877,             0.83239,             0.82902,             0.87192,             0.51478,                   0,                   0,                   0,           0.0092624,           0.0092624,           0.0092624
                 296,              1.3843,             0.75857,              1.3803,             0.83252,             0.82476,             0.86945,             0.51506,                   0,                   0,                   0,           0.0092294,           0.0092294,           0.0092294
                 297,              1.3777,             0.74165,              1.3645,             0.83181,             0.82717,             0.86968,             0.51475,                   0,                   0,                   0,           0.0091958,           0.0091958,           0.0091958
                 298,              1.3855,             0.75698,              1.3808,              0.8327,             0.82744,             0.87134,             0.51623,                   0,                   0,                   0,           0.0091614,           0.0091614,           0.0091614
                 299,              1.3708,             0.74823,              1.3797,             0.83257,             0.82893,             0.87168,              0.5163,                   0,                   0,                   0,           0.0091265,           0.0091265,           0.0091265
                 300,              1.3731,             0.74715,              1.3743,             0.83669,             0.82693,             0.87107,             0.51687,                   0,                   0,                   0,           0.0090909,           0.0090909,           0.0090909
                 301,              1.3745,             0.76049,              1.3881,             0.83346,             0.82774,             0.87157,             0.51692,                   0,                   0,                   0,           0.0090546,           0.0090546,           0.0090546
                 302,              1.3697,             0.74583,              1.3651,             0.83233,             0.83001,             0.87252,             0.51668,                   0,                   0,                   0,           0.0090178,           0.0090178,           0.0090178
                 303,              1.3744,             0.74791,              1.3753,             0.83636,             0.82775,             0.87223,              0.5173,                   0,                   0,                   0,           0.0089803,           0.0089803,           0.0089803
                 304,              1.3726,             0.74875,              1.3861,             0.83453,             0.82897,             0.87213,             0.51714,                   0,                   0,                   0,           0.0089421,           0.0089421,           0.0089421
                 305,              1.3583,             0.73636,              1.3752,             0.83544,             0.82732,             0.87178,             0.51622,                   0,                   0,                   0,           0.0089034,           0.0089034,           0.0089034
                 306,              1.3666,               0.749,              1.3669,             0.83958,             0.82503,             0.87107,             0.51691,                   0,                   0,                   0,            0.008864,            0.008864,            0.008864
                 307,              1.3672,             0.75132,              1.3739,             0.84089,             0.82509,             0.87152,             0.51617,                   0,                   0,                   0,           0.0088241,           0.0088241,           0.0088241
                 308,              1.3615,             0.75166,               1.379,             0.84734,             0.81626,             0.87096,             0.51552,                   0,                   0,                   0,           0.0087835,           0.0087835,           0.0087835
                 309,              1.3561,              0.7372,              1.3756,             0.84575,             0.81886,             0.87098,             0.51543,                   0,                   0,                   0,           0.0087424,           0.0087424,           0.0087424
                 310,              1.3613,             0.73278,               1.363,             0.84492,              0.8192,              0.8707,             0.51514,                   0,                   0,                   0,           0.0087007,           0.0087007,           0.0087007
                 311,              1.3406,             0.72707,              1.3536,             0.84239,             0.81971,             0.86974,             0.51507,                   0,                   0,                   0,           0.0086584,           0.0086584,           0.0086584
                 312,              1.3434,             0.72621,              1.3539,             0.84436,             0.81728,             0.86899,             0.51502,                   0,                   0,                   0,           0.0086155,           0.0086155,           0.0086155
                 313,              1.3487,              0.7374,              1.3632,             0.84573,             0.81651,             0.87073,             0.51449,                   0,                   0,                   0,           0.0085721,           0.0085721,           0.0085721
                 314,              1.3438,             0.72522,               1.365,             0.84498,              0.8169,             0.86981,             0.51419,                   0,                   0,                   0,           0.0085281,           0.0085281,           0.0085281
                 315,              1.3431,             0.73299,               1.359,              0.8462,             0.81707,              0.8707,             0.51394,                   0,                   0,                   0,           0.0084836,           0.0084836,           0.0084836
                 316,              1.3526,             0.73554,              1.3627,             0.84481,             0.81761,             0.87022,             0.51404,                   0,                   0,                   0,           0.0084385,           0.0084385,           0.0084385
                 317,               1.342,             0.73849,              1.3595,             0.83933,             0.82096,             0.87009,             0.51458,                   0,                   0,                   0,           0.0083929,           0.0083929,           0.0083929
                 318,              1.3364,             0.73645,              1.3466,             0.83907,             0.82164,              0.8699,             0.51434,                   0,                   0,                   0,           0.0083468,           0.0083468,           0.0083468
                 319,              1.3373,             0.72656,              1.3559,             0.84072,             0.82243,             0.87044,             0.51402,                   0,                   0,                   0,           0.0083001,           0.0083001,           0.0083001
                 320,              1.3471,             0.73263,              1.3654,             0.84315,             0.81991,             0.87037,             0.51381,                   0,                   0,                   0,           0.0082529,           0.0082529,           0.0082529
                 321,              1.3333,             0.72454,              1.3536,              0.8449,             0.81729,              0.8705,             0.51418,                   0,                   0,                   0,           0.0082052,           0.0082052,           0.0082052
                 322,              1.3229,             0.71778,              1.3501,             0.84577,             0.81683,             0.87019,             0.51401,                   0,                   0,                   0,           0.0081571,           0.0081571,           0.0081571
                 323,              1.3376,             0.73216,              1.3572,             0.84525,             0.81525,             0.87051,             0.51422,                   0,                   0,                   0,           0.0081084,           0.0081084,           0.0081084
                 324,              1.3449,             0.73716,              1.3598,             0.84292,             0.81632,             0.87022,             0.51382,                   0,                   0,                   0,           0.0080593,           0.0080593,           0.0080593
                 325,              1.3223,             0.72928,              1.3567,             0.84567,             0.81392,             0.87021,             0.51453,                   0,                   0,                   0,           0.0080096,           0.0080096,           0.0080096
                 326,              1.3225,             0.71891,              1.3486,             0.84536,             0.81507,             0.86968,             0.51442,                   0,                   0,                   0,           0.0079595,           0.0079595,           0.0079595
                 327,              1.3272,             0.71571,              1.3463,             0.84656,             0.81452,             0.87013,             0.51435,                   0,                   0,                   0,            0.007909,            0.007909,            0.007909
                 328,              1.3224,             0.71496,              1.3438,             0.84434,             0.81662,             0.87082,             0.51516,                   0,                   0,                   0,            0.007858,            0.007858,            0.007858
                 329,               1.311,             0.71064,              1.3444,             0.84611,              0.8129,                0.87,             0.51498,                   0,                   0,                   0,           0.0078065,           0.0078065,           0.0078065
                 330,              1.2969,             0.69205,              1.3306,             0.84364,             0.81311,             0.87061,             0.51453,                   0,                   0,                   0,           0.0077547,           0.0077547,           0.0077547
                 331,               1.317,             0.71276,              1.3462,             0.83775,             0.82299,             0.87061,             0.51529,                   0,                   0,                   0,           0.0077023,           0.0077023,           0.0077023
                 332,              1.3011,             0.70446,               1.338,             0.83624,              0.8224,             0.86998,             0.51527,                   0,                   0,                   0,           0.0076496,           0.0076496,           0.0076496
                 333,              1.3161,             0.70896,              1.3503,             0.83656,             0.82286,             0.86995,             0.51487,                   0,                   0,                   0,           0.0075965,           0.0075965,           0.0075965
                 334,              1.3198,             0.72052,              1.3471,             0.83657,             0.82302,             0.87077,             0.51474,                   0,                   0,                   0,           0.0075429,           0.0075429,           0.0075429
                 335,              1.2913,             0.69002,               1.338,             0.83749,             0.82254,             0.87007,             0.51516,                   0,                   0,                   0,            0.007489,            0.007489,            0.007489
                 336,              1.3065,             0.69991,              1.3414,              0.8387,             0.82268,             0.87084,              0.5152,                   0,                   0,                   0,           0.0074347,           0.0074347,           0.0074347
                 337,              1.2939,             0.70293,              1.3376,             0.83406,             0.82436,             0.86995,             0.51558,                   0,                   0,                   0,             0.00738,             0.00738,             0.00738
                 338,              1.3003,             0.69804,              1.3357,             0.83496,             0.82305,             0.87013,             0.51519,                   0,                   0,                   0,           0.0073249,           0.0073249,           0.0073249
                 339,              1.2743,             0.68516,              1.3292,             0.83757,             0.82163,             0.87014,              0.5153,                   0,                   0,                   0,           0.0072695,           0.0072695,           0.0072695
                 340,              1.3001,             0.70626,              1.3422,             0.83538,             0.82364,              0.8698,             0.51494,                   0,                   0,                   0,           0.0072137,           0.0072137,           0.0072137
                 341,              1.2787,             0.68623,              1.3344,             0.83619,             0.82364,             0.87022,             0.51512,                   0,                   0,                   0,           0.0071576,           0.0071576,           0.0071576
                 342,              1.2952,             0.69744,              1.3425,             0.83331,             0.82412,             0.86977,             0.51477,                   0,                   0,                   0,           0.0071012,           0.0071012,           0.0071012
                 343,              1.2867,             0.69425,              1.3301,             0.83447,             0.82068,             0.86876,             0.51462,                   0,                   0,                   0,           0.0070444,           0.0070444,           0.0070444
                 344,              1.2773,             0.68572,              1.3212,             0.83465,             0.82064,             0.86859,              0.5143,                   0,                   0,                   0,           0.0069873,           0.0069873,           0.0069873
                 345,              1.2908,             0.70171,              1.3202,             0.83653,             0.82064,             0.86967,             0.51467,                   0,                   0,                   0,           0.0069299,           0.0069299,           0.0069299
                 346,              1.2778,             0.68727,              1.3349,             0.83522,             0.82027,             0.86918,             0.51505,                   0,                   0,                   0,           0.0068722,           0.0068722,           0.0068722
                 347,              1.2844,             0.68999,               1.329,             0.83285,             0.82149,             0.86879,             0.51436,                   0,                   0,                   0,           0.0068142,           0.0068142,           0.0068142
                 348,              1.2823,             0.68974,              1.3298,              0.8327,             0.82202,             0.86802,             0.51437,                   0,                   0,                   0,            0.006756,            0.006756,            0.006756
