               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 169,              1.5163,             0.87776,              1.4663,             0.84106,             0.79147,              0.8647,             0.50624,                   0,                   0,                   0,            0.007489,            0.007489,            0.007489
                 170,              1.5242,             0.86594,              1.4675,              0.8331,             0.80819,             0.86913,             0.51151,                   0,                   0,                   0,           0.0074619,           0.0074619,           0.0074619
                 171,              1.5177,             0.86581,              1.4521,             0.84645,             0.79766,             0.86862,             0.51047,                   0,                   0,                   0,           0.0074347,           0.0074347,           0.0074347
                 172,              1.5223,             0.87069,               1.456,             0.83826,             0.80532,             0.86891,             0.50965,                   0,                   0,                   0,           0.0074074,           0.0074074,           0.0074074
                 173,              1.5197,             0.86696,              1.4627,             0.83298,              0.8131,             0.87488,             0.51338,                   0,                   0,                   0,             0.00738,             0.00738,             0.00738
                 174,              1.5104,             0.85939,              1.4478,             0.83726,             0.81025,             0.87202,             0.51033,                   0,                   0,                   0,           0.0073525,           0.0073525,           0.0073525
                 175,              1.5195,             0.86678,              1.4617,             0.83526,             0.81286,             0.87077,             0.51157,                   0,                   0,                   0,           0.0073249,           0.0073249,           0.0073249
                 176,              1.5006,             0.84605,              1.4456,             0.83511,             0.80627,             0.87343,             0.51241,                   0,                   0,                   0,           0.0072973,           0.0072973,           0.0072973
                 177,              1.4952,             0.85835,              1.4408,             0.83709,             0.81275,             0.87398,             0.51413,                   0,                   0,                   0,           0.0072695,           0.0072695,           0.0072695
                 178,              1.4992,             0.84768,               1.442,              0.8366,             0.81404,             0.87348,             0.51422,                   0,                   0,                   0,           0.0072417,           0.0072417,           0.0072417
                 179,              1.5067,             0.84464,              1.4513,             0.83718,             0.81814,             0.87201,             0.51313,                   0,                   0,                   0,           0.0072137,           0.0072137,           0.0072137
                 180,              1.4886,             0.84171,              1.4468,             0.83895,             0.80869,             0.86885,             0.51313,                   0,                   0,                   0,           0.0071857,           0.0071857,           0.0071857
                 181,              1.4858,             0.83807,              1.4385,             0.83309,             0.80743,             0.86708,             0.51137,                   0,                   0,                   0,           0.0071576,           0.0071576,           0.0071576
                 182,              1.4927,             0.83446,              1.4399,             0.83228,             0.82042,             0.87004,              0.5115,                   0,                   0,                   0,           0.0071294,           0.0071294,           0.0071294
                 183,              1.4944,             0.84014,              1.4423,             0.83051,             0.82191,             0.87097,             0.51229,                   0,                   0,                   0,           0.0071012,           0.0071012,           0.0071012
                 184,              1.4798,              0.8452,              1.4449,                0.84,             0.80839,               0.871,             0.51323,                   0,                   0,                   0,           0.0070728,           0.0070728,           0.0070728
                 185,              1.4884,             0.84125,              1.4425,              0.8403,             0.80599,             0.87169,             0.51398,                   0,                   0,                   0,           0.0070444,           0.0070444,           0.0070444
                 186,              1.4748,             0.81871,              1.4241,             0.83519,             0.81161,              0.8699,             0.51164,                   0,                   0,                   0,           0.0070159,           0.0070159,           0.0070159
                 187,              1.4868,             0.84392,              1.4482,             0.83669,             0.80779,             0.86888,             0.51243,                   0,                   0,                   0,           0.0069873,           0.0069873,           0.0069873
                 188,              1.4768,             0.82816,              1.4287,             0.83326,             0.81303,             0.87075,             0.51236,                   0,                   0,                   0,           0.0069586,           0.0069586,           0.0069586
                 189,               1.485,              0.8312,              1.4431,             0.83335,             0.81099,             0.87136,             0.51459,                   0,                   0,                   0,           0.0069299,           0.0069299,           0.0069299
                 190,              1.4897,             0.85878,              1.4535,             0.83245,             0.81795,             0.87149,             0.51392,                   0,                   0,                   0,           0.0069011,           0.0069011,           0.0069011
                 191,               1.484,             0.83505,              1.4306,             0.83004,             0.81507,             0.86966,             0.51412,                   0,                   0,                   0,           0.0068722,           0.0068722,           0.0068722
                 192,              1.4742,             0.82019,              1.4251,             0.81844,             0.82588,             0.86938,             0.51497,                   0,                   0,                   0,           0.0068433,           0.0068433,           0.0068433
                 193,              1.4718,             0.82625,              1.4335,             0.81312,             0.82374,             0.86834,             0.51544,                   0,                   0,                   0,           0.0068142,           0.0068142,           0.0068142
                 194,              1.4702,              0.8283,              1.4229,             0.82993,             0.81038,             0.87049,             0.51236,                   0,                   0,                   0,           0.0067851,           0.0067851,           0.0067851
                 195,               1.474,             0.82303,              1.4266,             0.83063,              0.8203,             0.86945,             0.51323,                   0,                   0,                   0,            0.006756,            0.006756,            0.006756
                 196,              1.4805,             0.82662,              1.4281,              0.8318,             0.82158,             0.87249,             0.51435,                   0,                   0,                   0,           0.0067268,           0.0067268,           0.0067268
                 197,              1.4814,             0.82977,              1.4411,             0.82485,             0.82709,             0.87322,             0.51267,                   0,                   0,                   0,           0.0066975,           0.0066975,           0.0066975
                 198,              1.4494,             0.80479,              1.4156,             0.84304,              0.8116,             0.87086,              0.5137,                   0,                   0,                   0,           0.0066681,           0.0066681,           0.0066681
                 199,              1.4681,             0.82047,              1.4237,             0.84025,             0.81101,              0.8719,             0.51308,                   0,                   0,                   0,           0.0066387,           0.0066387,           0.0066387
                 200,              1.4514,             0.80138,              1.4232,             0.84067,             0.81171,             0.86997,             0.51149,                   0,                   0,                   0,           0.0066092,           0.0066092,           0.0066092
                 201,              1.4532,             0.81037,              1.4195,             0.83468,             0.81462,             0.87136,             0.51146,                   0,                   0,                   0,           0.0065796,           0.0065796,           0.0065796
                 202,              1.4574,             0.80685,              1.4229,             0.84372,              0.8088,             0.87136,             0.51237,                   0,                   0,                   0,             0.00655,             0.00655,             0.00655
                 203,              1.4527,             0.81687,              1.4257,             0.84086,             0.81262,              0.8714,             0.51288,                   0,                   0,                   0,           0.0065204,           0.0065204,           0.0065204
                 204,              1.4286,              0.7986,              1.4043,             0.83894,             0.81235,             0.87167,             0.51453,                   0,                   0,                   0,           0.0064906,           0.0064906,           0.0064906
                 205,              1.4442,             0.80747,              1.4109,             0.84052,              0.8081,             0.87081,             0.51557,                   0,                   0,                   0,           0.0064608,           0.0064608,           0.0064608
                 206,              1.4629,             0.81298,              1.4143,             0.83672,             0.81423,             0.87161,             0.51494,                   0,                   0,                   0,            0.006431,            0.006431,            0.006431
                 207,              1.4506,             0.80395,              1.4229,             0.83264,             0.81664,             0.87266,             0.51694,                   0,                   0,                   0,           0.0064011,           0.0064011,           0.0064011
                 208,               1.446,             0.80159,              1.4094,             0.83833,             0.81463,             0.87317,              0.5172,                   0,                   0,                   0,           0.0063712,           0.0063712,           0.0063712
                 209,              1.4302,             0.79265,              1.3961,             0.83888,             0.81513,             0.87229,             0.51626,                   0,                   0,                   0,           0.0063412,           0.0063412,           0.0063412
                 210,              1.4428,             0.80445,              1.4139,             0.84189,             0.81353,             0.87194,             0.51472,                   0,                   0,                   0,           0.0063111,           0.0063111,           0.0063111
                 211,              1.4309,             0.80203,              1.4061,              0.8351,             0.81696,             0.86968,             0.51618,                   0,                   0,                   0,            0.006281,            0.006281,            0.006281
                 212,              1.4156,             0.78282,              1.3919,             0.83555,             0.81474,             0.86895,             0.51477,                   0,                   0,                   0,           0.0062509,           0.0062509,           0.0062509
                 213,              1.4233,             0.78867,              1.4014,             0.83279,             0.81399,             0.86954,             0.51444,                   0,                   0,                   0,           0.0062207,           0.0062207,           0.0062207
                 214,              1.4332,             0.79734,              1.4035,             0.83245,             0.81385,               0.869,             0.51261,                   0,                   0,                   0,           0.0061904,           0.0061904,           0.0061904
                 215,              1.4308,              0.7915,              1.4056,              0.8319,              0.8121,             0.86914,             0.51391,                   0,                   0,                   0,           0.0061601,           0.0061601,           0.0061601
                 216,              1.4231,             0.78638,              1.3991,             0.83881,             0.80983,             0.86764,             0.51269,                   0,                   0,                   0,           0.0061298,           0.0061298,           0.0061298
                 217,              1.4249,             0.78753,              1.4008,             0.83418,             0.81296,             0.86794,             0.51263,                   0,                   0,                   0,           0.0060994,           0.0060994,           0.0060994
                 218,              1.4146,             0.78025,              1.3974,             0.83869,             0.81142,             0.86686,             0.51217,                   0,                   0,                   0,            0.006069,            0.006069,            0.006069
                 219,               1.416,             0.77793,              1.3919,              0.8234,             0.81992,             0.86636,             0.51199,                   0,                   0,                   0,           0.0060386,           0.0060386,           0.0060386
                 220,              1.4349,             0.79466,               1.414,             0.83136,             0.81698,             0.86738,             0.51291,                   0,                   0,                   0,           0.0060081,           0.0060081,           0.0060081
                 221,              1.4221,             0.79447,              1.4047,             0.82813,             0.82147,             0.86888,             0.51361,                   0,                   0,                   0,           0.0059775,           0.0059775,           0.0059775
                 222,              1.3942,             0.77549,              1.3952,             0.83917,             0.80977,             0.86952,             0.51411,                   0,                   0,                   0,            0.005947,            0.005947,            0.005947
                 223,              1.4225,             0.77802,              1.4053,             0.84421,             0.80638,             0.87006,             0.51314,                   0,                   0,                   0,           0.0059164,           0.0059164,           0.0059164
                 224,              1.4064,             0.77686,              1.3937,             0.84321,             0.80751,              0.8706,             0.51205,                   0,                   0,                   0,           0.0058857,           0.0058857,           0.0058857
                 225,              1.3906,             0.76192,              1.3804,             0.83797,             0.80836,             0.86946,             0.51382,                   0,                   0,                   0,           0.0058551,           0.0058551,           0.0058551
                 226,              1.3972,             0.77211,              1.3859,             0.84223,             0.80608,             0.86882,             0.51359,                   0,                   0,                   0,           0.0058244,           0.0058244,           0.0058244
                 227,              1.4075,             0.77102,              1.3963,             0.84677,              0.8038,              0.8685,              0.5123,                   0,                   0,                   0,           0.0057936,           0.0057936,           0.0057936
                 228,              1.4012,             0.77131,              1.3961,             0.84186,             0.81176,             0.86888,             0.51359,                   0,                   0,                   0,           0.0057629,           0.0057629,           0.0057629
                 229,              1.4063,             0.77401,              1.3985,              0.8453,              0.8083,             0.86806,             0.51259,                   0,                   0,                   0,           0.0057321,           0.0057321,           0.0057321
                 230,              1.3994,             0.76709,              1.3944,             0.83071,             0.81703,             0.86756,             0.51361,                   0,                   0,                   0,           0.0057012,           0.0057012,           0.0057012
                 231,              1.3835,             0.76456,              1.3806,             0.83979,             0.81233,             0.86903,              0.5134,                   0,                   0,                   0,           0.0056704,           0.0056704,           0.0056704
                 232,              1.3763,             0.75554,              1.3728,             0.84166,             0.80493,             0.86829,             0.51255,                   0,                   0,                   0,           0.0056395,           0.0056395,           0.0056395
                 233,              1.3754,             0.75301,              1.3898,             0.82388,             0.81946,             0.86854,             0.51239,                   0,                   0,                   0,           0.0056086,           0.0056086,           0.0056086
                 234,              1.3725,              0.7469,              1.3787,             0.83014,             0.81618,             0.87094,             0.51292,                   0,                   0,                   0,           0.0055777,           0.0055777,           0.0055777
                 235,              1.3857,             0.75834,              1.3825,              0.8328,             0.81203,             0.86976,             0.51172,                   0,                   0,                   0,           0.0055468,           0.0055468,           0.0055468
                 236,              1.4014,             0.77355,              1.3877,             0.84805,             0.80085,             0.86918,             0.51138,                   0,                   0,                   0,           0.0055158,           0.0055158,           0.0055158
                 237,              1.3778,             0.75185,               1.374,             0.84558,             0.80301,              0.8671,             0.51133,                   0,                   0,                   0,           0.0054849,           0.0054849,           0.0054849
                 238,              1.3759,             0.75754,              1.3844,             0.84697,             0.80321,              0.8671,             0.51129,                   0,                   0,                   0,           0.0054539,           0.0054539,           0.0054539
                 239,              1.3732,             0.75498,              1.3669,             0.83795,             0.80788,             0.86787,             0.51101,                   0,                   0,                   0,           0.0054229,           0.0054229,           0.0054229
                 240,              1.3665,             0.74444,              1.3776,             0.83261,             0.81694,             0.86768,             0.51183,                   0,                   0,                   0,           0.0053918,           0.0053918,           0.0053918
                 241,              1.3558,             0.73615,              1.3666,             0.84535,             0.80883,             0.86848,             0.51305,                   0,                   0,                   0,           0.0053608,           0.0053608,           0.0053608
                 242,               1.366,             0.74707,              1.3722,             0.83912,             0.81448,             0.86946,             0.51322,                   0,                   0,                   0,           0.0053298,           0.0053298,           0.0053298
                 243,              1.3581,             0.75243,               1.369,             0.83859,             0.81876,             0.86934,             0.51371,                   0,                   0,                   0,           0.0052987,           0.0052987,           0.0052987
                 244,              1.3621,             0.74519,              1.3643,             0.83657,             0.82281,             0.86992,             0.51288,                   0,                   0,                   0,           0.0052676,           0.0052676,           0.0052676
                 245,              1.3666,             0.73927,              1.3661,             0.83444,             0.82191,             0.86942,             0.51322,                   0,                   0,                   0,           0.0052366,           0.0052366,           0.0052366
                 246,              1.3557,             0.73985,              1.3682,             0.83676,             0.81888,             0.86995,             0.51324,                   0,                   0,                   0,           0.0052055,           0.0052055,           0.0052055
                 247,              1.3609,             0.74304,              1.3715,             0.83589,             0.82307,             0.87063,             0.51405,                   0,                   0,                   0,           0.0051744,           0.0051744,           0.0051744
                 248,              1.3622,             0.73935,              1.3627,             0.83371,             0.82222,              0.8684,             0.51376,                   0,                   0,                   0,           0.0051433,           0.0051433,           0.0051433
                 249,              1.3415,             0.72999,              1.3602,             0.82992,             0.82107,             0.86681,              0.5126,                   0,                   0,                   0,           0.0051122,           0.0051122,           0.0051122
                 250,              1.3502,             0.74031,              1.3687,             0.83433,             0.81926,             0.86793,              0.5127,                   0,                   0,                   0,           0.0050811,           0.0050811,           0.0050811
                 251,              1.3524,              0.7398,              1.3647,             0.83284,             0.82223,             0.86764,              0.5117,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                 252,              1.3366,             0.71983,              1.3501,             0.83358,             0.81494,             0.86829,             0.51203,                   0,                   0,                   0,           0.0050189,           0.0050189,           0.0050189
                 253,              1.3241,             0.72039,              1.3643,             0.83574,             0.81563,             0.86794,             0.51193,                   0,                   0,                   0,           0.0049878,           0.0049878,           0.0049878
                 254,              1.3554,              0.7353,              1.3639,             0.82603,             0.82426,             0.86759,             0.51075,                   0,                   0,                   0,           0.0049567,           0.0049567,           0.0049567
                 255,              1.3447,             0.73077,              1.3535,             0.83931,             0.81015,             0.86744,             0.51104,                   0,                   0,                   0,           0.0049256,           0.0049256,           0.0049256
                 256,              1.3351,             0.72288,              1.3499,             0.83865,             0.81233,             0.86708,             0.51157,                   0,                   0,                   0,           0.0048945,           0.0048945,           0.0048945
                 257,              1.3416,             0.73379,              1.3503,             0.83944,             0.81647,             0.86899,             0.51165,                   0,                   0,                   0,           0.0048634,           0.0048634,           0.0048634
                 258,              1.3266,             0.71645,               1.355,             0.83233,             0.81879,             0.86855,             0.51076,                   0,                   0,                   0,           0.0048324,           0.0048324,           0.0048324
                 259,              1.3433,              0.7294,              1.3593,              0.8358,             0.81354,             0.86879,             0.51131,                   0,                   0,                   0,           0.0048013,           0.0048013,           0.0048013
                 260,              1.3272,             0.72561,              1.3473,             0.83394,              0.8185,             0.86959,             0.51133,                   0,                   0,                   0,           0.0047702,           0.0047702,           0.0047702
                 261,              1.3304,             0.72957,              1.3622,             0.83469,             0.81796,             0.86802,             0.51099,                   0,                   0,                   0,           0.0047392,           0.0047392,           0.0047392
                 262,              1.3373,             0.73153,              1.3517,              0.8416,             0.81133,             0.86778,             0.51192,                   0,                   0,                   0,           0.0047082,           0.0047082,           0.0047082
                 263,              1.3271,             0.71478,              1.3543,             0.84151,             0.80698,             0.86666,             0.51188,                   0,                   0,                   0,           0.0046771,           0.0046771,           0.0046771
                 264,              1.3307,             0.71715,              1.3506,              0.8379,             0.81374,             0.86756,             0.51108,                   0,                   0,                   0,           0.0046461,           0.0046461,           0.0046461
                 265,              1.3329,             0.72064,              1.3546,             0.83424,             0.81956,             0.86819,             0.51149,                   0,                   0,                   0,           0.0046151,           0.0046151,           0.0046151
                 266,              1.3199,             0.71928,              1.3397,             0.83435,             0.81831,             0.86814,             0.51154,                   0,                   0,                   0,           0.0045842,           0.0045842,           0.0045842
                 267,              1.3046,             0.70533,              1.3416,              0.8366,             0.81236,             0.86817,             0.51171,                   0,                   0,                   0,           0.0045532,           0.0045532,           0.0045532
                 268,              1.3169,             0.70722,              1.3507,             0.83704,             0.81557,              0.8685,             0.51266,                   0,                   0,                   0,           0.0045223,           0.0045223,           0.0045223
                 269,              1.3206,             0.71078,              1.3517,             0.83344,             0.81991,             0.86946,             0.51295,                   0,                   0,                   0,           0.0044914,           0.0044914,           0.0044914
                 270,              1.3236,             0.70788,              1.3457,              0.8352,             0.81602,             0.86982,             0.51367,                   0,                   0,                   0,           0.0044605,           0.0044605,           0.0044605
                 271,              1.3043,             0.70744,              1.3417,             0.83852,             0.81593,             0.87022,             0.51375,                   0,                   0,                   0,           0.0044296,           0.0044296,           0.0044296
                 272,              1.3072,              0.7057,               1.338,             0.83873,             0.81516,             0.86996,             0.51422,                   0,                   0,                   0,           0.0043988,           0.0043988,           0.0043988
                 273,              1.2991,             0.70096,              1.3432,             0.84738,             0.81012,             0.86895,             0.51442,                   0,                   0,                   0,           0.0043679,           0.0043679,           0.0043679
                 274,              1.2989,             0.69955,              1.3362,             0.84933,             0.80944,             0.86712,             0.51415,                   0,                   0,                   0,           0.0043371,           0.0043371,           0.0043371
                 275,              1.2955,              0.7029,               1.341,             0.85031,             0.80603,             0.86697,             0.51328,                   0,                   0,                   0,           0.0043064,           0.0043064,           0.0043064
                 276,              1.3097,             0.70426,               1.336,             0.84903,             0.80576,             0.86619,             0.51328,                   0,                   0,                   0,           0.0042756,           0.0042756,           0.0042756
                 277,              1.2841,             0.69013,              1.3263,             0.84933,              0.8048,             0.86667,             0.51487,                   0,                   0,                   0,           0.0042449,           0.0042449,           0.0042449
                 278,              1.3003,             0.70981,              1.3405,             0.84818,             0.80595,             0.86618,             0.51399,                   0,                   0,                   0,           0.0042143,           0.0042143,           0.0042143
                 279,              1.2976,             0.70014,              1.3321,             0.84347,             0.80774,             0.86718,             0.51457,                   0,                   0,                   0,           0.0041836,           0.0041836,           0.0041836
                 280,              1.2932,             0.69608,               1.343,             0.84405,             0.80584,             0.86597,             0.51469,                   0,                   0,                   0,            0.004153,            0.004153,            0.004153
                 281,              1.2989,             0.70378,              1.3432,             0.84292,             0.80602,             0.86678,             0.51471,                   0,                   0,                   0,           0.0041225,           0.0041225,           0.0041225
                 282,              1.2898,             0.69031,              1.3271,             0.83976,             0.81106,             0.86745,             0.51499,                   0,                   0,                   0,           0.0040919,           0.0040919,           0.0040919
                 283,              1.2896,             0.69535,              1.3289,             0.83914,              0.8126,             0.86636,             0.51326,                   0,                   0,                   0,           0.0040614,           0.0040614,           0.0040614
                 284,              1.2706,             0.68475,              1.3173,             0.84199,             0.81241,              0.8673,             0.51417,                   0,                   0,                   0,            0.004031,            0.004031,            0.004031
                 285,              1.2847,             0.69031,              1.3383,             0.84617,             0.81073,             0.86716,             0.51357,                   0,                   0,                   0,           0.0040006,           0.0040006,           0.0040006
                 286,              1.2707,             0.68337,              1.3268,             0.84365,             0.81448,             0.86768,             0.51415,                   0,                   0,                   0,           0.0039702,           0.0039702,           0.0039702
                 287,               1.274,             0.67799,              1.3271,             0.84514,             0.81334,              0.8675,              0.5138,                   0,                   0,                   0,           0.0039399,           0.0039399,           0.0039399
                 288,              1.2664,              0.6858,              1.3256,             0.84778,             0.80949,             0.86702,             0.51336,                   0,                   0,                   0,           0.0039096,           0.0039096,           0.0039096
                 289,              1.2694,              0.6813,              1.3325,             0.85018,              0.8087,             0.86808,             0.51336,                   0,                   0,                   0,           0.0038793,           0.0038793,           0.0038793
                 290,              1.2659,             0.67448,              1.3188,             0.84829,             0.80689,             0.86541,              0.5119,                   0,                   0,                   0,           0.0038491,           0.0038491,           0.0038491
                 291,              1.2779,             0.68628,              1.3223,              0.8371,             0.81693,              0.8667,             0.51151,                   0,                   0,                   0,            0.003819,            0.003819,            0.003819
                 292,              1.2675,             0.67821,              1.3264,             0.84202,              0.8139,             0.86607,             0.51097,                   0,                   0,                   0,           0.0037889,           0.0037889,           0.0037889
                 293,              1.2576,             0.67162,               1.323,             0.84266,             0.81513,             0.86661,             0.51048,                   0,                   0,                   0,           0.0037588,           0.0037588,           0.0037588
                 294,              1.2609,             0.67756,              1.3268,             0.84598,             0.81227,             0.86602,             0.50993,                   0,                   0,                   0,           0.0037288,           0.0037288,           0.0037288
                 295,              1.2585,             0.67066,              1.3208,             0.84395,             0.81666,             0.86525,             0.50939,                   0,                   0,                   0,           0.0036989,           0.0036989,           0.0036989
                 296,               1.259,             0.67419,              1.3142,             0.84626,             0.81403,             0.86616,             0.50997,                   0,                   0,                   0,            0.003669,            0.003669,            0.003669
                 297,              1.2475,             0.66166,              1.3045,             0.84506,             0.81558,             0.86613,             0.50995,                   0,                   0,                   0,           0.0036392,           0.0036392,           0.0036392
                 298,              1.2706,             0.67896,              1.3241,             0.84936,             0.81199,             0.86604,             0.50989,                   0,                   0,                   0,           0.0036094,           0.0036094,           0.0036094
                 299,              1.2418,             0.66581,              1.3163,             0.84932,             0.81067,             0.86604,             0.51002,                   0,                   0,                   0,           0.0035796,           0.0035796,           0.0035796
                 300,              1.2522,              0.6718,              1.3132,             0.84805,             0.81124,             0.86473,              0.5092,                   0,                   0,                   0,             0.00355,             0.00355,             0.00355
                 301,              1.2482,             0.67648,              1.3205,             0.84419,              0.8131,             0.86556,             0.50912,                   0,                   0,                   0,           0.0035204,           0.0035204,           0.0035204
                 302,              1.2379,             0.66145,              1.3026,             0.84469,             0.81318,              0.8657,             0.50926,                   0,                   0,                   0,           0.0034908,           0.0034908,           0.0034908
                 303,               1.251,             0.66982,              1.3092,             0.84414,             0.81299,             0.86547,             0.50963,                   0,                   0,                   0,           0.0034613,           0.0034613,           0.0034613
                 304,              1.2437,             0.67053,              1.3223,             0.84365,             0.81474,             0.86579,                0.51,                   0,                   0,                   0,           0.0034319,           0.0034319,           0.0034319
                 305,              1.2368,             0.65894,              1.3114,             0.84595,             0.81096,             0.86532,             0.51004,                   0,                   0,                   0,           0.0034025,           0.0034025,           0.0034025
                 306,              1.2397,             0.66367,              1.3057,             0.84707,             0.80808,              0.8656,             0.50971,                   0,                   0,                   0,           0.0033732,           0.0033732,           0.0033732
                 307,              1.2364,             0.66774,               1.306,             0.84731,             0.80777,             0.86562,             0.51042,                   0,                   0,                   0,            0.003344,            0.003344,            0.003344
                 308,              1.2359,              0.6717,              1.3156,             0.84709,             0.80717,             0.86496,              0.5106,                   0,                   0,                   0,           0.0033149,           0.0033149,           0.0033149
